Time,Pressure,Position_X,Position_Y,Position_Z
154.0,13000,1.18349845149989,20.518792954474087,-0.004303403017375029
155.0,12500,1.1383792558711128,20.499910511657863,-0.004044265975267192
156.0,12000,1.093245716217582,20.4809471170127,-0.0037929090436853163
157.0,11500,1.0480958284833093,20.461902338221837,-0.003549230615359694
158.0,11000,1.0029275707470182,20.442775727682207,-0.003313140607297732
159.0,10500,0.9577389018016932,20.42356682159716,-0.00308456038340138
160.0,10000,0.9125277597390542,20.404275139041896,-0.0028634226998130174
161.0,9500,0.8672920605354932,20.384900181001502,-0.002649671673189191
162.0,9000,0.822029696635894,20.36544142938119,-0.002443262772064164
163.0,8500,0.7767385355313583,20.34589834598877,-0.0022441628319065376
164.0,8000,0.7314164183263704,20.326270371489493,-0.002052350094639027
165.0,7500,0.6860611582906941,20.30655692433346,-0.001867814273748214
166.0,7000,0.6406705393905429,20.286757399655976,-0.0016905566463942534
167.0,6500,0.5952423147931004,20.266871168151635,-0.0015205901744022865
168.0,6000,0.5497742053376645,20.246897574922716,-0.0013579396563427049
169.0,5500,0.5042638979660127,20.22683593830314,-0.0012026419135238442
170.0,5000,0.45870904410357394,20.20668554865892,-0.001054746013130825
171.0,4500,0.41310725798214115,20.186445667166858,-0.0009143135325866414
172.0,4000,0.36745611489363983,20.166115524572838,-0.0007814188696636803
173.0,3500,0.32175314936332766,20.145694319931877,-0.0006561496040242698
174.0,3000,0.27599585322940723,20.1251812193319,-0.0005386069164908525
175.0,2500,0.2301816736145989,20.104575354603753,-0.0004289060736669681
176.0,2000,0.1843080107735458,20.08387582202004,-0.000327176986624822
177.0,1500,0.13837221579817632,20.06308168098581,-0.00023356485381420544
178.0,1000,0.09237158816120687,20.042191952724217,-0.00014823089992535565
179.0,500,0.046303373075798696,20.021205618960813,-7.135322428067359e-05
